id,lead_key,phone,business_name,state,suburb,address,sector_level_1,sector_level_2,sector_level_3,phone_masked,phone_from_leadkey,phone_type,phone_match_score,phone_frequency,phone_quality,reachability_score,kpay_relevant,has_address,has_sector,name_suburb_dup,state_clean,reach_address,reachability,sector_score,geo_score,data_completeness,kmf_score,tier,sector_level_1_clean
973741,L_61451777588,+61 451 777 588,Hurstville Wellness Thai Massage,NSW,hurstville,"8/107 Forest Rd, Hurstville NSW 2220, Australia",Retail,Electronics & Appliances,Music & DVD store,False,61451777588,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,26.0,15,10,91.0,Tier 1,Retail
973705,L_61451741263,+61 451 741 263,Brows Expert,NSW,lidcombe,"92 Parramatta Rd, Lidcombe NSW 2141, Australia",,,Beauty salon,False,61451741263,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,26.0,10,7,83.0,Tier 1,Beauty & Wellness
1712354,L_61451881216,+61 451 881 216,Uncle Lai'S Malaysian Cuisine,QLD,brisbane,"588 Logan Rd, Greenslopes Lane 588, Brisbane, Queensland 4120 Australia",F&B,Dine-in Restaurant,"Chinese, Asian",False,61451881216,mobile,1.0,1,Level 3,30,True,True,True,False,QLD,10,40,35.0,1,10,86.0,Tier 1,F&B
2311157,L_61451884700,+61 451 884 700,Taylor Kom,NSW,sydney,"Darling Park, L20, Tower 2/201 Sussex St, Sydney NSW 2000, Australia",Retail,Fashion & Accessories,Jewelry store,False,61451884700,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,26.0,5,10,81.0,Tier 1,Retail
2283562,L_61452188521,61452188521,Bat And Bun,NSW,alexandria,"56 O'Riordan St, 36, Alexandria, NSW 2015",F&B,Dine-in Restaurant,"Vietnamese, Noodles, Healthy",False,61452188521,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,35.0,1,10,86.0,Tier 1,F&B
2285888,L_61452223537,61452223537,The Sarah,NSW,darlinghurst,"255 Victoria Street, Darlinghurst, NSW 2010",F&B,Cafe & Dessert,"Breakfast and brunch, Vegetarian-friendly, Coffee and tea",False,61452223537,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,35.0,1,10,86.0,Tier 1,F&B
2305777,L_61452211664,+61 452 211 664,Rss Hair Masters,NSW,merrylands,"262 Pitt St, Merrylands NSW 2160, Australia",Beauty & Wellness,Beauty Salon / Barber,Barber shop,False,61452211664,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,26.0,10,10,86.0,Tier 1,Beauty & Wellness
686,L_61452577282,+61 452 577 282,Jms Vending Solutions,NSW,marrickville,"Marrickville, NSW, 2204",,,Bottle Shop Liquor Store,False,61452577282,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,35.0,1,7,83.0,Tier 1,F&B
975649,L_61455220099,+61 455 220 099,Haus Of Cosmetics Sydney,NSW,merrylands,"1/81-83 Merrylands Rd, Merrylands NSW 2160, Australia",,,Skin care clinic,False,61455220099,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,26.0,10,7,83.0,Tier 1,Beauty & Wellness
2297059,L_61456532154,+61 456 532 154,Taste Of Himalaya,NSW,ashfield,"241 Liverpool Rd, Ashfield NSW 2131, Australia",F&B,Dine-in Restaurant,Halal restaurant,False,61456532154,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,35.0,15,10,100.0,Tier 1,F&B
976586,L_61458888822,+61 458 888 822,Pretty Fur Pet Salon,NSW,beecroft,"Shop 5.108/18 Hannah St, Beecroft NSW 2119, Australia",F&B,Cafe & Dessert,Cafes North Sydney,False,61458888822,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,35.0,1,10,86.0,Tier 1,F&B
1297222,L_61401583677,+61 401 583 677,Muchhad Nukkad Food Truck - Indo-Nepalese Street Food In Sydney,NSW,lidcombe,"90 Parramatta Rd, Lidcombe NSW 2141, Australia",F&B,Dine-in Restaurant,Nepalese restaurant,False,61401583677,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,35.0,10,10,95.0,Tier 1,F&B
977223,L_61466225029,+61 466 225 029,New Keung Kee Seafood Restaurant,NSW,campsie,"269 Beamish St, Campsie NSW 2194, Australia",,,Seafood restaurant,False,61466225029,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,35.0,15,7,97.0,Tier 1,F&B
977321,L_61466315423,+61 466 315 423,Laurent Sydney Lash Lift & Cosmetic Tattooing,NSW,sydney,"Shop404/250 Pitt St, Sydney NSW 2000, Australia",F&B,Dine-in Restaurant,Japanized western restaurant,False,61466315423,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,35.0,5,10,90.0,Tier 1,F&B
977363,L_61466343003,+61 466 343 003,J-Mart West Ryde,NSW,west ryde,"9 Graf Ave, West Ryde NSW 2114, Australia",,,Grocery store,False,61466343003,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,35.0,1,7,83.0,Tier 1,F&B
977826,L_61466803962,+61 466 803 962,Tararin Strathfield Massage,NSW,strathfield,"Shop5 level1/3-9 The Boulevarde, Strathfield NSW 2135, Australia",,,Massage spa,False,61466803962,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,26.0,15,7,88.0,Tier 1,Beauty & Wellness
2254022,L_61467525125,+61 467 525 125,Flames Chargrill,NSW,bondi junction,"5/175-181 Oxford St, Bondi Junction NSW 2022, Australia",F&B,Dine-in Restaurant,Restaurant,False,61467525125,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,35.0,1,10,86.0,Tier 1,F&B
2259298,L_61468347142,+61 468 347 142,Oroton,NSW,sydney,"Ground Floor, 436 George St, Sydney NSW 2000, Australia",Retail,Fashion & Accessories,Fashion accessories store,False,61468347142,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,26.0,5,10,81.0,Tier 1,Retail
2300444,L_61468602770,+61 468 602 770,Something For Jess - Sfj Cafe & Coffee,NSW,chippendale,"27 Abercrombie St, Chippendale NSW 2008, Australia",F&B,CafÃ© & Dessert,Cafe,False,61468602770,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,35.0,1,10,86.0,Tier 1,F&B
2251494,L_61468608999,+61 468 608 999,Satina Brows & Beauty,NSW,west hoxton,"6 Bicheno Cl, West Hoxton NSW 2171, Australia",F&B,Bar / Pub / Nightlife,Eyebrow bar,False,61468608999,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,35.0,1,10,86.0,Tier 1,F&B
2277524,L_61469021707,+61 469 021 707,Family Day Care Printing Specialist,NSW,auburn,"20 Hevington Rd, Auburn NSW 2144, Australia",Retail,Others,Print shop,False,61469021707,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,26.0,10,10,86.0,Tier 1,Retail
2284814,L_61470284320,61470284320,Gnocchi,NSW,oatley,"71 Mulga Road, Oatley, NSW 2223",F&B,Dine-in Restaurant,"Burgers, Seafood, Italian, Family Meals",False,61470284320,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,35.0,1,10,86.0,Tier 1,F&B
2303090,L_61475554274,+61 475 554 274,Gluten Free 4 U Gymea Bay,NSW,gymea bay,"106 Coonong Rd, Gymea Bay NSW 2227, Australia",F&B,CafÃ© & Dessert,Bakery,False,61475554274,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,35.0,1,10,86.0,Tier 1,F&B
2256490,L_61477164999,+61 477 164 999,Devitt Collectables,NSW,sydney,"Basement ，shop16，537/551 George St, Sydney NSW 2000, Australia",Retail,Others,Trading card store,False,61477164999,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,26.0,5,10,81.0,Tier 1,Retail
2308523,L_61478278400,+61 478 278 400,Thaithae Randwick,NSW,randwick,"120 Belmore Rd, Randwick NSW 2031, Australia",F&B,International Restaurant,Thai restaurant,False,61478278400,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,35.0,1,10,86.0,Tier 1,F&B
981134,L_61478387264,+61 478 387 264,Chatswood Seafoods Æœ‰É±¼Æµ·É²Œ,NSW,chatswood,"Shop A/17 Spring St, Chatswood NSW 2067, Australia",,,Seafood market,False,61478387264,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,35.0,15,7,97.0,Tier 1,F&B
981139,L_61478391750,+61 478 391 750,Gorilla Frozen Bar Ed Square,NSW,edmondson park,"4 Henderson Rd, Edmondson Park NSW 2174, Australia",,,Ice cream shop,False,61478391750,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,35.0,1,7,83.0,Tier 1,F&B
1631960,L_61478617498,+61 478 617 498,Honest Indian Restaurant,NSW,,"14 Lexington Dr, Castle Hill, The Hills Shire, New South Wales 2153 Australia",F&B,Dine-in Restaurant,Indian,False,61478617498,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,35.0,1,10,86.0,Tier 1,F&B
981732,L_61478999988,+61 478 999 988,Elite Mobile Barber,NSW,fairfield heights,"69b Polding St, Fairfield Heights NSW 2165, Australia",,,Barber shop,False,61478999988,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,35.0,1,7,83.0,Tier 1,F&B
981740,L_61479008303,+61 479 008 303,Myoko Sushi Bar,NSW,bondi beach,"72 Gould St, Bondi Beach NSW 2026, Australia",,,Sushi restaurant,False,61479008303,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,35.0,1,7,83.0,Tier 1,F&B
2315223,L_61479041290,61479041290,Bridgeside Cafe,NSW,sydney,8 Mary Street 2141 Sydney - Lidcombe,Retail,Grocery / Convenience Store,Groceries,False,61479041290,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,26.0,5,10,81.0,Tier 1,Retail
6257,L_61481307467,+61 481 307 467,Wholesome Grocer,NSW,parramatta,"Parramatta, NSW, 2150",,,Food Delicacies,False,61481307467,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,35.0,15,7,97.0,Tier 1,F&B
2307052,L_61481826979,+61 481 826 979,Thuan Thien Bakery,NSW,north strathfield,"199 Concord Rd, North Strathfield NSW 2137, Australia",F&B,CafÃ© & Dessert,Bakery,False,61481826979,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,35.0,1,10,86.0,Tier 1,F&B
983330,L_61483173421,+61 483 173 421,Nam2,NSW,zetland,"13 Ebsworth St, Zetland NSW 2017, Australia",,,Southeast Asian restaurant,False,61483173421,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,35.0,1,7,83.0,Tier 1,F&B
1021559,L_61488127197,+61 488 127 197,Lenika,NSW,sydney,7 Betts Avenue Sydney Five Dock 2046 NSW Australia,Retail,Business Services,Auto parts & supply store,False,61488127197,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,26.0,5,10,81.0,Tier 1,Retail
984399,L_61488829889,+61 488 829 889,Jacob Cafe & Wine Bar,NSW,north sydney,"275 Alfred St N, North Sydney NSW 2060, Australia",,,Cafe,False,61488829889,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,35.0,5,7,87.0,Tier 1,F&B
2246559,L_61489192111,+61 489 192 111,Molly Tea (Burwood),NSW,burwood,"192 Burwood Rd, Burwood NSW 2134, Australia",F&B,Cafe & Dessert,Bubble tea store,False,61489192111,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,35.0,15,10,100.0,Tier 1,F&B
2277205,L_61489199150,+61 489 199 150,Eco Bike Sydney,NSW,parramatta,"76 Parramatta Rd, Homebush NSW 2140, Australia",Retail,Others,Electric bicycle store,False,61489199150,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,26.0,15,10,91.0,Tier 1,Retail
985239,L_61490885150,+61 490 885 150,Lala Lahoriyya,NSW,glendenning,"670 Richmond Rd, Glendenning NSW 2761, Australia",,,Pakistani restaurant,False,61490885150,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,35.0,1,7,83.0,Tier 1,F&B
986842,L_61498286888,+61 498 286 888,Bfc Big Bowl Ç‰›Ç™¾Æ­²,NSW,burwood,"Shop 18/42 Railway Parade, Burwood NSW 2134, Australia",,,Chinese restaurant,False,61498286888,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,35.0,15,7,97.0,Tier 1,F&B
1710746,L_61292113568,+61 2 9211 3568,Le Monde Cafe,NSW,sydney,"83 Foveaux St Surry Hills, Sydney, New South Wales 2010 Australia",F&B,Dine-in Restaurant,"Cafe, Australian",False,61292113568,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,5,10,85.0,Tier 1,F&B
1275338,L_61498520988,+61 498 520 988,Aje Chatswood Chase,NSW,chatswood,"Chatswood Chase Shopping Centre, Shop G-008/345 Victoria Ave, Chatswood NSW 2067, Australia",Retail,Fashion & Accessories,Clothing store,False,61498520988,mobile,1.0,1,Level 3,30,True,True,True,True,NSW,10,40,26.0,15,10,91.0,Tier 1,Retail
2315244,L_61499997888,61499997888,Basscom (Nsw) Pty Ltd,NSW,sydney,"Suite 31, Level 8 58 Pitt St Sydney NSW 2000",Retail,Electronics & Appliances,Computer Consulting,False,61499997888,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,26.0,5,10,81.0,Tier 1,Retail
1712116,L_61730719142,+61 7 3071 9142,Tillerman,QLD,brisbane,"71 Eagle St Plaza Level, Brisbane, Queensland 4000 Australia",Others,Others,"Seafood, Australian$$$",False,61730719142,landline,1.0,1,Level 3,25,True,True,True,False,QLD,10,35,35.0,1,10,81.0,Tier 1,F&B
1715255,L_61731625182,+61 7 3162 5182,Masayama Japanese,QLD,brisbane,"29 Southgate Avenue, Brisbane, Queensland 4170 Australia",Others,Others,Sushi,False,61731625182,landline,1.0,1,Level 3,25,True,True,True,False,QLD,10,35,35.0,1,10,81.0,Tier 1,F&B
1714757,L_61731808851,+61 7 3180 8851,La Belle Vie French Restaurant Brisbane,QLD,brisbane,"60 Macgregor Tce, Brisbane, Queensland 4065 Australia",F&B,Dine-in Restaurant,"French, European",False,61731808851,landline,1.0,1,Level 3,25,True,True,True,False,QLD,10,35,35.0,1,10,81.0,Tier 1,F&B
986241,L_61493707084,+61 493 707 084,8Ten Desi Bazaar,NSW,epping,"27 Oxford St, Epping NSW 2121, Australia",,,Indian grocery store,False,61493707084,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,35.0,1,7,83.0,Tier 1,F&B
2285849,L_61211893858,61211893858,Doughcliffe Bakery,NSW,arncliffe,"12 Kelsey St, Arncliffe, NSW 2205",F&B,Dine-in Restaurant,"Italian, Pizza, Comfort food",False,61211893858,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
2285939,L_61220907635,61220907635,Le Grove Cafe,NEW SOUTH WALES,warwick farm,"14 Viscount Pl, Warwick Farm, New South Wales 2170",F&B,Dine-in Restaurant,"Modern Australian, Cafe, Breakfast and brunch",False,61220907635,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
745024,L_61243513579,+61 2 4351 3579,Kingsmen Hair,NSW,sydney,"Shop 16LG Westfield Sydney Cnr Pitt Street &, Market St, Sydney NSW 2000, Australia",,,Barber shop,False,61243513579,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,35.0,5,7,82.0,Tier 1,F&B
1019404,L_61249815330,+61 2 4981 5330,Cinema Cafe,NSW,nelson,"Shp1/ 17 Stockton St, Nelson Bay, NSWCafes Nelson BayCafe Nelson Bay",Food & Drink,Cafes Nelson Bay,,False,61249815330,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1045780,L_61267659211,+61 2 6765 9211,Fielder'S Ltd,NSW,belmore,"
55 Belmore Street,
TAMWORTH, NSW, 2340
",Food & Beverage,Flour Manufacturing &/or Distributors,Business manufacturing & supply,False,61267659211,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1710378,L_61280688818,+61 2 8068 8818,Flour And Stone,NSW,sydney,"53 Riley St Woolloomooloo,, Sydney, New South Wales 2011 Australia",F&B,Dine-in Restaurant,"Bakeries, Cafe",False,61280688818,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,5,10,85.0,Tier 1,F&B
781674,L_61282528505,+61 2 8252 8505,Dotti Hurstville,NSW,hurstville,"Park Rd, Hurstville NSW 2220, Australia",,,Women's clothing store,False,61282528505,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,26.0,15,7,83.0,Tier 1,Retail
2283577,L_61282830824,61282830824,Shenkin Surry Hills,NSW,surry hills,"290 Crown St, Surry Hills, NSW 2010",F&B,Dine-in Restaurant,"Cafe, Middle Eastern, Vegan",False,61282830824,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
9271,L_61282977001,+61 2 8297 7001,Hotel Cbd,NSW,sydney,"52 King St, Sydney, NSW, 2000",,,Hotel Bar Restaurant Supplies,False,61282977001,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,35.0,5,7,82.0,Tier 1,F&B
2283120,L_61283174805,61283174805,Yasaka,NSW,neutral bay,"161-163 Military Rd, Neutral Bay, NSW 2089",F&B,Dine-in Restaurant,"Sushi, Asian, Japanese",False,61283174805,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1627901,L_61283582468,+61 2 8358 2468,Sushi Hub Liverpool 2,NSW,liverpool,"Shop 178, Westfield Liverpool, Macquarie St, Liverpool, New South Wales 2170 Australia",F&B,Dine-in Restaurant,"Japanese, Sushi",False,61283582468,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1671248,L_61283764357,+61 2 8376 4357,Sushi 2 Go,NSW,bondi,"251 New South Head Rd, Bondi, New South Wales 2027 Australia",Others,Others,Sushi,False,61283764357,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
2316039,L_61285659313,61285659313,Woolworths Kingsgrove,NSW,kingsgrove,"11 Mashman Ave, Kingsgrove NSW 2208, Australia",F&B,Food Retail,Supermarket,False,61285659313,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
786999,L_61285907102,+61 2 8590 7102,Nail N Forever,NSW,hurstville,"Park Rd, Hurstville NSW 2220, Australia",,,Nail salon,False,61285907102,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,26.0,15,7,83.0,Tier 1,Beauty & Wellness
787921,L_61286269839,+61 2 8626 9839,Al Beik Shawarma,NSW,granville,"48 Railway Parade, Granville NSW 2142, Australia",,,Middle Eastern restaurant,False,61286269839,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,35.0,10,7,87.0,Tier 1,F&B
2316099,L_61286332967,61286332967,Woolworths Metro Cowper St,NSW,granville,"38 Cowper St, Granville NSW 2142, Australia",F&B,Cafe & Dessert,Coffee shop,False,61286332967,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,10,10,90.0,Tier 1,F&B
789421,L_61287396455,+61 2 8739 6455,Coco Bean Cafe,NSW,bankstown,"1/434 Chapel Rd, Bankstown NSW 2200, Australia",,,Cafe,False,61287396455,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,35.0,10,7,87.0,Tier 1,F&B
2316195,L_61287819320,61287819320,Domino'S Pizza Liverpool,NSW,liverpool,"Reilly Centre, Liverpool NSW 2170, Australia",F&B,Dine-in Restaurant,Pizza restaurant,False,61287819320,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1703370,L_61287860189,+61 2 8786 0189,2 Foodies,NSW,mount pritchard,"348 Elizabeth Dr, Mount Pritchard, New South Wales 2170 Australia",F&B,Dine-in Restaurant,Vietnamese,False,61287860189,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
2281993,L_61288595003,61288595003,Shawarma Friends,NSW,north kellyville,"4 Beaton Rd, Shop 9, North Kellyville, NSW 2155",F&B,Quick-Service / Takeaway,"Middle Eastern, Pizza, Falafel, Wraps",False,61288595003,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
794470,L_61289647607,+61 2 8964 7607,Mr Mekong,NSW,sydney,"201 Kent St, Sydney NSW 2000, Australia",,,Restaurant,False,61289647607,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,35.0,5,7,82.0,Tier 1,F&B
996900,L_61294384687,+61 2 9438 4687,Peter Pan'S Italian Restaurant & Pizzeria,NSW,crows nest,"
67 Willoughby Rd,
CROWS NEST, NSW, 2065
",Restaurants & Bistros,Restaurants & Bistros,,False,61294384687,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1055124,L_61295804524,+61 2 9580 4524,Chefs Gallery,NSW,hurstville,"Westfield Hurstville Shop A1 &amp; B1,   Forest  Rd, Hurstville, NSW, 2220",Restaurant,Restaurants,Chinese restaurant,False,61295804524,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,15,10,95.0,Tier 1,F&B
2316424,L_61291374979,61291374979,M.J. Bale David Jones Chatswood,NSW,chatswood,"Level 3, Chastwood Chase, 345 Victoria Ave, Chatswood NSW 2067, Australia",Retail,Fashion & Accessories,Men's clothing store,False,61291374979,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,15,10,86.0,Tier 1,Retail
1710567,L_61291899902,+61 2 9189 9902,Vapiano King Street,NSW,sydney,"Corner of King and York Streets Lobby of The Grace Hotel, Sydney, New South Wales 2000 Australia",F&B,Dine-in Restaurant,"Italian, Vegetarian friendly",False,61291899902,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,5,10,85.0,Tier 1,F&B
998462,L_61292352722,+61 2 9235 2722,"Burger King Australia Pty Ltd, Sydney Cbd",NSW,sydney,"
Centrepoint Shopng Cntr 100 Market St,
SYDNEY CBD, NSW, 2000
",Restaurants & Bistros,Restaurants & Bistros,Restaurant,False,61292352722,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,5,10,85.0,Tier 1,F&B
1711372,L_61292389560,+61 2 9238 9560,Vic On George,NSW,sydney,"450 George St Level 3, Myer Store, Sydney, New South Wales 2000 Australia",F&B,Dine-in Restaurant,"Quick Bites, Cafe",False,61292389560,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,5,10,85.0,Tier 1,F&B
2301271,L_61292501761,+61 2 9250 1761,The Wharf Restaurant And Bar,NSW,dawes point,"The Wharf, Wharf 4/5/15 Hickson Rd, Dawes Point NSW 2000, Australia",F&B,Bar / Pub / Nightlife,Bar,False,61292501761,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
823555,L_61292622624,+61 2 9262 2624,Seta Sydney,NSW,sydney,"11 Barrack St, Sydney NSW 2000, Australia",,,Italian restaurant,False,61292622624,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,35.0,5,7,82.0,Tier 1,F&B
1008304,L_61292518280,+61 2 9251 8280,Hokkaido,NSW,sydney,"20 Loftus St, Sydney, NSW, 2000",Restaurant,Restaurants,Yelp (12) Â· Japanese restaurant,False,61292518280,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,5,10,85.0,Tier 1,F&B
823165,L_61292521422,+61 2 9252 1422,Bakers Delight Wynyard,NSW,sydney,"Shop T14, MetCentre, 273 George St, Sydney NSW 2000, Australia",,,Bakery,False,61292521422,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,35.0,5,7,82.0,Tier 1,F&B
1042718,L_61292643022,+61 2 9264 3022,The Oak Barrel,NSW,sydney,"152 Elizabeth St, Sydney, NSW 2000",Food and Beverages,Alcoholic Beverages,"Beer, wine & spirits",False,61292643022,landline,1.0,1,Level 3,25,True,True,True,True,NSW,10,35,35.0,5,10,85.0,Tier 1,F&B
1710627,L_61292643888,+61 2 9264 3888,Old Town (Hong Kong Cuisine),NSW,sydney,"Abadee Building 10A Dixon St, Sydney, New South Wales 2000 Australia",F&B,Dine-in Restaurant,"Chinese, Asian",False,61292643888,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,5,10,85.0,Tier 1,F&B
1701535,L_61401990733,+61 401 990 733,Big Red Cafe,NSW,engadine,"13 Station St, Engadine, New South Wales 2233 Australia",F&B,Dine-in Restaurant,"Quick Bites, Cafe",False,61401990733,mobile,1.0,1,Level 3,30,True,True,True,False,NSW,10,40,35.0,1,10,86.0,Tier 1,F&B
824197,L_61292675401,+61 2 9267 5401,Chicken V Sydney,NSW,sydney,"345b Sussex St, Sydney NSW 2000, Australia",,,Korean restaurant,False,61292675401,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,35.0,5,7,82.0,Tier 1,F&B
1710598,L_61292649917,+61 2 9264 9917,Sushi Hotaru,NSW,sydney,"The Galeries Victoria 500 George St, Sydney, New South Wales 2000 Australia",F&B,Dine-in Restaurant,"Japanese, Sushi",False,61292649917,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,5,10,85.0,Tier 1,F&B
2249126,L_61292801231,+61 2 9280 1231,友园 Yuan,NSW,chippendale,"8/10 City Rd, Chippendale NSW 2008, Australia",F&B,Dine-in Restaurant,Chinese restaurant,False,61292801231,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1046534,L_61292802235,+61 2 9280 2235,The Wild Rover,NSW,surry hills,"75 Campbell St, Surry Hills, NSW 2010",Food and Drink,Pubs,,False,61292802235,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
1022758,L_61292806888,+61 2 9280 6888,Shortgrain,NSW,surry hills,"8-10 Hunt St, Surry Hills, NSW, 2010",Restaurant,Takeaways,Yelp (12) Â· Asian fusion restaurant,False,61292806888,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,1,10,81.0,Tier 1,F&B
2275392,L_61292811229,+61 2 9281 1229,Leung Pok,NSW,haymarket,"Shop 2, Ground Floor/422 Sussex St, Haymarket NSW 2000, Australia",Retail,Others,Herbal medicine store,False,61292811229,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,26.0,15,10,86.0,Tier 1,Retail
976135,L_61456787708,+61 456 787 708,Homeway Wentworth Point,NSW,wentworth point,"4/5 Wentworth Pl, Wentworth Point NSW 2127, Australia",,,Bakery,False,61456787708,mobile,1.0,1,Level 3,30,True,True,False,False,NSW,10,40,35.0,1,7,83.0,Tier 1,F&B
824844,L_61292829909,+61 2 9282 9909,Phoenix Beauty Haymarket,NSW,haymarket,"QG26/8 Quay St, Haymarket NSW 2000, Australia",,,Health and beauty shop,False,61292829909,landline,1.0,1,Level 3,25,True,True,False,False,NSW,10,35,26.0,15,7,83.0,Tier 1,Beauty & Wellness
1045267,L_61292833570,+61 2 9283 3570,Wei Long Hakka,NSW,sydney,"Shop 330, 289-295 Sussex St, Sydney, NSW, 2000",Restaurant,Restaurants,Chinese restaurant,False,61292833570,landline,1.0,1,Level 3,25,True,True,True,False,NSW,10,35,35.0,5,10,85.0,Tier 1,F&B
